host_response_time,host_identity_verified,latitude,longitude,property_type,room_type,minimum_nights,maximum_nights,has_availability,availability_30,availability_365,review_scores_rating,review_scores_location,review_scores_value,instant_bookable,log_price,num_amenities,amenity_wifi,amenity_kitchen,amenity_air_conditioning,amenity_heating,amenity_washer,amenity_dryer,amenity_tv,amenity_parking,amenity_pool,amenity_pets_allowed,amenity_long_term_stays_allowed,num_host_verifications,host_duration_days,neighbourhood_group,has_reviews,calculated_host_listings_count_shared_rooms_log,bathrooms_log,calculated_host_listings_count_private_rooms_log,host_acceptance_rate_log,beds_log,days_since_last_review_log,number_of_reviews_log,bedrooms_log,reviews_per_month_log,accommodates_log,calculated_host_listings_count_entire_homes_log,number_of_reviews_ltm_log
within_hour,0,50.09099,14.42259,Entire rental unit,Entire_home/apt,2,1125,1,0,53,4.83,5.0,4.75,1,7.677400430514807,45,1,1,1,1,1,1,1,1,0,1,1,2,2912,Old_Town_Center,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.6094379124341003,4.248495242049359,3.970291913552122,1.0986122886681098,0.48858001481867097,1.791759469228055,2.3978952727983707,1.3862943611198906
within_hour,1,50.07160186767578,14.415261268615724,Entire rental unit,Entire_home/apt,1,90,1,14,292,4.61,4.85,4.57,1,6.875232087276577,28,1,0,1,1,0,1,1,1,0,1,1,1,2977,New_Town_Vinohrady,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.70805020110221,4.90527477843843,0.6931471805599453,1.0750024230289759,1.0986122886681098,1.0986122886681098,3.9512437185814275
within_hour,1,50.07247924804688,14.432123184204102,Entire rental unit,Entire_home/apt,5,30,1,17,38,4.64,4.73,4.72,1,7.036148493750536,32,1,1,1,1,1,1,1,1,0,0,1,2,4804,New_Town_Vinohrady,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.3862943611198906,5.181783550292085,4.219507705176107,0.6931471805599453,0.5822156198526637,1.6094379124341003,2.995732273553991,2.302585092994046
Unknown,1,50.08905,14.40722,Entire rental unit,Entire_home/apt,1,1125,1,27,191,4.72,4.93,4.69,1,7.266827347520591,42,1,1,1,1,1,1,1,1,0,0,1,3,3868,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,4.430816798843313,5.645446897643238,1.0986122886681098,1.4701758451005928,1.9459101490553132,0.6931471805599453,4.04305126783455
within_hour,1,50.08336,14.4158,Entire rental unit,Entire_home/apt,1,1125,1,0,207,4.88,4.97,4.88,0,7.811163385025279,28,1,1,1,1,1,1,1,0,0,0,1,2,2565,Old_Town_Center,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.0986122886681098,2.833213344056216,6.251903883165888,0.6931471805599453,1.958685340544036,1.6094379124341003,3.7376696182833684,4.23410650459726
within_hours,1,50.070705,14.451502,Entire rental unit,Entire_home/apt,2,1125,1,30,343,4.6,4.7,4.4,0,7.474204806496124,29,1,1,1,1,0,1,1,1,0,1,1,2,3897,Near_Center_East,1,0.0,0.6931471805599453,0.0,0.35065687161316933,0.6931471805599453,4.394449154672439,2.3978952727983707,0.6931471805599453,0.12221763272424921,1.0986122886681098,2.1972245773362196,1.0986122886681098
within_hour,1,50.07888,14.42413,Entire condo,Entire_home/apt,3,1125,1,17,48,4.41,4.89,4.23,0,8.987196820661973,56,1,1,1,1,1,1,1,1,0,0,1,2,4342,Old_Town_Center,1,0.0,1.252762968495368,0.0,0.6418538861723948,1.9459101490553132,5.0689042022202315,4.276666119016055,1.3862943611198906,0.6151856390902335,2.3978952727983707,1.3862943611198906,2.302585092994046
within_hour,1,50.08696,14.43385,Entire rental unit,Entire_home/apt,1,1125,1,4,286,5.0,4.8,4.8,0,8.763115329619787,29,1,1,1,1,1,1,1,0,0,1,1,3,4930,Old_Town_Center,1,0.0,1.3862943611198906,0.0,0.6626879730752367,2.3978952727983707,6.152732694704104,1.791759469228055,1.791759469228055,0.058268908123975775,2.833213344056216,3.8066624897703196,0.0
within_hour,1,50.07613,14.45955,Entire condo,Entire_home/apt,3,60,1,10,230,4.61,4.81,4.63,1,7.282073658093465,53,1,1,1,1,1,1,1,1,0,0,1,2,4080,Near_Center_East,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,4.060443010546419,5.6131281063880705,0.0,1.4445632692438664,1.6094379124341003,2.833213344056216,3.828641396489095
within_hour,1,50.08799,14.42667,Entire rental unit,Entire_home/apt,2,1125,1,9,175,4.73,4.97,4.68,1,7.818430272070656,26,1,1,1,1,1,1,1,1,0,1,1,2,3173,Old_Town_Center,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.0986122886681098,4.394449154672439,5.0689042022202315,1.0986122886681098,1.0647107369924282,1.9459101490553132,3.5553480614894135,2.833213344056216
within_hour,1,50.024305842049976,14.419363041426582,Entire rental unit,Entire_home/apt,6,300,1,2,67,4.88,4.73,4.73,0,7.046647277848756,50,1,1,1,1,1,1,1,1,0,0,1,2,3190,Outer_Districts,1,0.0,0.6931471805599453,0.0,0.6830968447064438,1.3862943611198906,4.584967478670572,3.295836866004329,0.6931471805599453,0.2851789422336624,1.791759469228055,1.0986122886681098,2.0794415416798357
within_hour,1,50.07498,14.41715,Entire serviced apartment,Entire_home/apt,2,1125,1,11,186,4.83,4.88,4.81,1,6.970730078143525,39,1,1,1,1,1,1,1,1,0,0,1,2,2559,New_Town_Vinohrady,1,0.0,0.6931471805599453,0.0,0.688134638736401,0.6931471805599453,2.9444389791664403,4.290459441148391,0.6931471805599453,1.1474024528375417,1.0986122886681098,2.6390573296152584,3.4339872044851463
within_hour,1,50.07498,14.41715,Entire serviced apartment,Entire_home/apt,2,1125,1,14,165,4.77,4.94,4.74,1,7.270312886079025,40,1,1,1,1,1,1,1,1,0,0,1,2,2559,New_Town_Vinohrady,1,0.0,0.6931471805599453,0.0,0.688134638736401,1.0986122886681098,3.912023005428146,3.4657359027997265,0.6931471805599453,0.6523251860396903,1.6094379124341003,2.6390573296152584,2.6390573296152584
within_hour,1,50.07498,14.41715,Entire serviced apartment,Entire_home/apt,2,1125,1,16,214,4.81,4.85,4.78,1,7.116394144093465,40,1,1,1,1,1,1,1,1,0,0,1,2,2559,New_Town_Vinohrady,1,0.0,0.6931471805599453,0.0,0.688134638736401,0.6931471805599453,2.833213344056216,5.8916442118257715,0.6931471805599453,1.9315214116032138,1.0986122886681098,2.6390573296152584,4.663439094112067
within_hour,1,50.05486,14.44213,Entire rental unit,Entire_home/apt,4,730,1,0,0,4.98,4.72,4.93,0,7.052721049232323,27,1,1,0,1,1,1,1,1,0,0,0,2,3941,Outer_Districts,1,0.0,0.9162907318741551,0.0,0.6729444732424258,1.0986122886681098,4.30406509320417,4.852030263919617,0.6931471805599453,0.9162907318741551,1.0986122886681098,0.6931471805599453,3.258096538021482
within_hour,1,49.99048,14.47562,Other_Property,Hotel_room,3,30,1,25,76,5.0,4.5,5.0,0,7.719129840906732,20,1,0,0,1,0,1,1,1,0,0,1,1,2631,Outer_Districts,1,0.0,0.6931471805599453,0.0,0.5007752879124893,1.791759469228055,6.5638555265321274,1.6094379124341003,1.0986122886681098,0.058268908123975775,2.0794415416798357,1.0986122886681098,0.0
within_hour,1,49.99006,14.47268,Other_Property,Hotel_room,1,30,1,30,80,4.86,4.57,4.71,0,7.496097345175956,27,1,1,1,1,0,1,1,1,0,0,0,1,2631,Outer_Districts,1,0.0,0.9162907318741551,0.0,0.5007752879124893,1.0986122886681098,6.249975242259483,2.70805020110221,1.3862943611198906,0.15700374880966475,1.0986122886681098,1.0986122886681098,0.0
within_hour,1,50.07139,14.40773,Entire rental unit,Entire_home/apt,2,1125,1,23,50,4.84,4.84,4.83,1,7.438971592395862,20,1,1,0,1,0,1,0,1,0,0,0,2,3093,Near_Center_West_South,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,4.59511985013459,4.812184355372417,0.0,0.8919980393051105,1.6094379124341003,1.0986122886681098,1.791759469228055
within_hour,1,50.09181,14.44924,Entire rental unit,Entire_home/apt,2,1125,1,16,319,4.54,4.75,4.57,1,6.9930151229329605,25,1,1,0,1,1,1,1,0,0,0,1,2,2977,Near_Center_East,1,0.0,0.6931471805599453,1.6094379124341003,0.688134638736401,0.6931471805599453,3.9318256327243257,4.672828834461906,0.0,0.8109302162163288,1.0986122886681098,2.302585092994046,2.5649493574615367
within_hour,1,50.08956,14.44062,Entire serviced apartment,Entire_home/apt,1,1125,1,15,276,4.58,4.76,4.72,1,8.1797604936999,27,1,1,1,1,1,1,1,0,0,1,1,2,4936,Near_Center_East,1,0.0,1.0986122886681098,0.0,0.6931471805599453,1.791759469228055,4.454347296253507,4.6443908991413725,1.3862943611198906,0.8020015854720274,2.302585092994046,3.828641396489095,1.3862943611198906
within_hour,1,50.07603,14.41829,Entire rental unit,Entire_home/apt,2,1125,1,6,181,4.64,4.87,4.66,1,7.325148957955575,28,1,1,0,1,1,1,1,1,0,1,1,2,3173,New_Town_Vinohrady,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,3.4965075614664802,5.342334251964811,0.6931471805599453,1.2499017362143359,1.791759469228055,3.5553480614894135,3.258096538021482
within_hour,1,50.130566,14.492389,Entire rental unit,Entire_home/apt,2,1125,1,21,237,4.89,4.84,4.85,1,7.367077059881012,40,1,1,1,1,1,1,1,0,0,1,1,3,3339,Outer_Districts,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,5.262690188904886,0.6931471805599453,1.1908875647772805,1.791759469228055,2.1972245773362196,3.7376696182833684
within_hour,1,50.13036,14.49274,Entire rental unit,Entire_home/apt,2,1125,1,23,265,4.92,4.84,4.85,1,7.367077059881012,39,1,1,1,1,1,1,1,0,0,1,1,3,3339,Outer_Districts,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.0794415416798357,5.393627546352362,0.6931471805599453,1.3001916620664788,1.791759469228055,2.1972245773362196,3.9318256327243257
within_hour,1,50.06314,14.40849,Entire condo,Entire_home/apt,2,60,1,19,106,4.75,4.71,4.61,1,7.081708586105575,31,1,1,1,1,1,1,1,1,0,0,1,3,3238,Near_Center_West_South,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,5.488937726156687,4.04305126783455,0.6931471805599453,0.5128236264286637,0.6931471805599453,2.302585092994046,1.0986122886681098
within_hour,1,50.08222,14.4312,Entire rental unit,Entire_home/apt,2,100,1,16,284,4.79,4.92,4.76,1,7.407924322559599,28,1,1,0,1,0,1,1,0,0,1,1,2,3581,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.713572066704308,5.568344503761097,0.6931471805599453,1.4134230285081433,1.0986122886681098,1.6094379124341003,3.1354942159291497
within_hour,1,50.07777,14.4153,Entire serviced apartment,Entire_home/apt,1,1125,1,16,180,4.78,4.93,4.8,1,7.445417556701687,44,1,1,1,1,1,1,1,1,0,0,1,2,4548,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,5.135798437050262,0.6931471805599453,1.095273387402595,1.0986122886681098,4.143134726391533,3.295836866004329
within_hour,1,50.08082,14.41815,Entire rental unit,Entire_home/apt,2,1125,1,6,122,4.91,4.96,4.82,1,7.609862200913554,52,1,1,1,1,1,1,1,1,0,1,1,2,2834,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,1.9459101490553132,6.023447592961033,1.0986122886681098,1.7681496035889213,2.0794415416798357,1.3862943611198906,4.418840607796598
within_hour,1,50.09245,14.44804,Entire rental unit,Entire_home/apt,2,1125,1,0,147,4.66,4.81,4.61,1,8.416267272826277,15,1,1,1,1,1,1,1,0,0,0,0,2,2977,Near_Center_East,1,0.0,0.6931471805599453,1.6094379124341003,0.688134638736401,0.6931471805599453,5.472270673671475,4.584967478670572,0.6931471805599453,0.7654678421395714,1.6094379124341003,2.302585092994046,2.1972245773362196
within_hour,1,50.09018,14.42266,Entire condo,Entire_home/apt,2,30,1,15,43,4.74,4.98,4.71,0,6.871091294610546,41,1,1,1,1,1,1,0,1,0,1,1,1,2693,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.091042453358316,5.087596335232384,0.6931471805599453,1.068153081183401,1.0986122886681098,1.791759469228055,4.110873864173311
within_hour,1,50.08024,14.44935,Entire condo,Entire_home/apt,1,1125,1,12,52,4.9,4.92,4.81,0,6.9865664594064265,38,1,1,1,1,1,1,0,1,0,0,1,2,3148,Near_Center_East,1,0.0,0.6931471805599453,0.0,0.6780335427498971,1.0986122886681098,2.6390573296152584,4.90527477843843,0.0,0.9895411936137477,1.0986122886681098,0.6931471805599453,3.4657359027997265
within_hour,1,50.07232,14.40847,Entire rental unit,Entire_home/apt,2,99,1,27,59,4.7,4.82,4.66,0,6.946975992135418,18,1,1,0,1,1,1,1,1,0,0,0,3,3174,Near_Center_West_South,1,0.0,0.6931471805599453,0.0,0.688134638736401,0.6931471805599453,4.356708826689592,4.875197323201151,0.6931471805599453,0.9282193027394289,1.6094379124341003,2.772588722239781,2.0794415416798357
within_hour,1,50.06549,14.4268,Private room in rental unit,Private_room,1,1125,1,6,159,4.43,4.51,4.67,1,6.82001636467413,22,1,1,0,1,1,1,0,0,0,0,1,2,3788,New_Town_Vinohrady,1,0.0,1.252762968495368,2.302585092994046,0.6931471805599453,1.3862943611198906,5.123963979403259,4.465908118654584,0.0,0.712949807856125,1.6094379124341003,2.1972245773362196,2.0794415416798357
within_hour,1,50.030367,14.306833,Entire home,Entire_home/apt,1,28,1,0,12,5.0,4.0,5.0,1,9.003931019653137,21,1,1,1,1,1,0,1,1,1,0,0,2,2644,Outer_Districts,1,0.0,1.0986122886681098,0.0,0.6678293725756554,2.1972245773362196,7.201170883281678,0.6931471805599453,1.6094379124341003,0.019802627296179712,2.1972245773362196,3.044522437723423,0.0
within_hour,1,50.06549,14.4268,Private room in rental unit,Private_room,1,1120,1,20,206,4.57,4.53,4.67,1,6.675823221634848,21,1,1,0,1,1,1,0,0,0,0,1,2,3788,New_Town_Vinohrady,1,0.0,0.9162907318741551,2.302585092994046,0.6931471805599453,1.3862943611198906,4.276666119016055,4.07753744390572,0.0,0.5306282510621704,1.3862943611198906,2.1972245773362196,1.791759469228055
within_hour,1,50.06549,14.4268,Private room in rental unit,Private_room,1,1120,1,9,185,4.55,4.61,4.7,1,6.588926477533519,20,1,1,0,1,1,1,0,0,0,0,1,2,3788,New_Town_Vinohrady,1,0.0,0.9162907318741551,2.302585092994046,0.6931471805599453,0.6931471805599453,3.9512437185814275,4.430816798843313,0.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,2.3978952727983707
within_hour,1,50.06549,14.4268,Private room in rental unit,Private_room,1,1125,1,10,193,4.23,4.23,4.31,1,6.556778356158042,23,1,1,1,1,1,1,0,0,0,0,1,2,3788,New_Town_Vinohrady,1,0.0,0.9162907318741551,2.302585092994046,0.6931471805599453,0.6931471805599453,4.74493212836325,3.58351893845611,0.0,0.3576744442718159,0.6931471805599453,2.1972245773362196,1.3862943611198906
within_hour,1,50.09972,14.41916,Entire condo,Entire_home/apt,2,30,1,12,276,4.9,4.87,4.9,1,7.023758954738443,29,1,1,1,1,1,1,0,0,0,0,0,2,2519,North_West_Districts,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,1.9459101490553132,5.631211781821365,0.6931471805599453,1.463255402256019,1.3862943611198906,1.0986122886681098,3.912023005428146
within_hours,1,50.06229,14.42643,Private room in home,Private_room,1,30,1,0,177,4.96,4.89,4.91,0,6.7580945044277305,11,1,1,1,1,1,1,0,0,0,1,0,2,3273,Outer_Districts,1,0.0,0.6931471805599453,0.6931471805599453,0.6830968447064438,1.6094379124341003,4.31748811353631,4.9344739331306915,1.0986122886681098,0.9783261227936076,1.0986122886681098,0.0,3.58351893845611
within_hour,1,50.111933868956086,14.564133434071074,Other_Property,Private_room,1,1125,1,13,152,4.88,4.63,4.88,0,6.835184586147301,29,1,0,1,1,0,1,0,0,0,1,0,2,2822,Outer_Districts,1,0.0,0.6931471805599453,1.3862943611198906,0.688134638736401,0.6931471805599453,2.302585092994046,6.226536669287466,0.0,1.9544450515051506,1.0986122886681098,0.6931471805599453,4.04305126783455
within_hour,1,50.08618,14.4015,Entire rental unit,Entire_home/apt,30,365,1,0,293,5.0,5.0,4.88,0,7.591861714889934,11,1,1,0,1,1,1,0,0,0,1,0,2,4376,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,4.51085950651685,2.1972245773362196,1.0986122886681098,0.09531017980432487,1.6094379124341003,1.3862943611198906,1.3862943611198906
within_hour,1,50.07611,14.45407,Entire rental unit,Entire_home/apt,3,1125,1,18,260,4.79,4.83,4.77,1,7.6577552711348655,35,1,1,1,1,1,1,1,0,0,0,1,2,3313,Near_Center_East,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,3.367295829986474,5.332718793265369,1.0986122886681098,1.244154593958768,1.6094379124341003,1.0986122886681098,3.713572066704308
within_hour,1,50.08863,14.41831,Entire rental unit,Entire_home/apt,2,120,1,25,138,4.89,4.96,4.82,0,7.363913501405819,34,1,1,1,1,1,1,1,1,0,0,1,2,4233,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.791759469228055,6.194405391104672,0.6931471805599453,1.922787731634459,1.6094379124341003,2.4849066497880004,4.07753744390572
within_hour,1,50.07973,14.41842,Entire rental unit,Entire_home/apt,1,1125,1,12,12,4.89,4.93,4.84,0,7.129297548929373,32,1,1,0,1,1,1,1,1,0,0,1,3,3133,Old_Town_Center,1,0.0,0.9162907318741551,0.0,0.688134638736401,0.6931471805599453,3.2188758248682006,5.993961427306569,0.6931471805599453,1.7578579175523736,1.0986122886681098,3.367295829986474,3.912023005428146
within_hour,1,50.07472,14.42939,Entire rental unit,Entire_home/apt,3,1125,1,0,23,4.36,4.45,4.45,1,8.222285073872717,24,1,1,1,1,1,1,0,1,0,1,0,3,3955,New_Town_Vinohrady,1,0.0,1.0986122886681098,0.0,0.6931471805599453,2.1972245773362196,5.3471075307174685,3.1354942159291497,1.6094379124341003,0.23901690047049992,2.1972245773362196,3.4965075614664802,1.791759469228055
within_hour,1,50.08244,14.43036,Entire rental unit,Entire_home/apt,2,365,1,1,107,4.86,4.98,4.84,1,7.111512116496157,21,1,1,0,1,0,1,1,1,0,0,0,2,2970,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,3.044522437723423,5.820082930352362,0.0,1.6154199841116479,1.0986122886681098,0.6931471805599453,4.060443010546419
within_hour,1,50.06373,14.38048,Other_Property,Private_room,1,1125,1,2,301,4.72,4.64,4.77,0,6.349138991379798,43,1,1,1,1,1,1,0,1,0,0,1,2,3251,Near_Center_West_South,1,0.0,0.9162907318741551,1.6094379124341003,0.688134638736401,0.6931471805599453,3.1354942159291497,5.6131281063880705,0.6931471805599453,1.4422019930581866,0.6931471805599453,0.0,3.713572066704308
within_hour,0,50.090362548828125,14.421659469604492,Entire rental unit,Entire_home/apt,2,1125,1,0,71,4.9,4.97,4.85,1,7.719129840906732,31,1,1,1,1,1,1,1,1,0,1,1,2,2912,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,4.3694478524670215,4.290459441148391,1.791759469228055,0.636576829071551,1.791759469228055,2.3978952727983707,2.1972245773362196
within_hour,1,50.079422,14.427398,Entire rental unit,Entire_home/apt,1,1125,1,30,344,4.8,4.89,4.64,1,7.8328075165248645,48,1,1,1,1,1,1,1,1,0,0,1,3,3211,Old_Town_Center,1,0.0,0.9162907318741551,0.0,0.688134638736401,0.6931471805599453,2.772588722239781,4.499809670330265,0.6931471805599453,0.7227059828014898,1.791759469228055,2.4849066497880004,1.9459101490553132
within_hour,1,50.08736,14.40008,Entire condo,Entire_home/apt,2,15,1,4,105,4.92,4.94,4.9,1,7.947678571301568,45,1,1,1,1,1,1,1,1,0,0,1,2,3200,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,5.278114659230517,1.0986122886681098,1.2029723039923526,1.6094379124341003,0.6931471805599453,4.31748811353631
within_hour,1,50.08526,14.4518,Entire condo,Entire_home/apt,2,1125,1,16,40,4.9,4.79,4.87,0,6.856461984594587,37,1,1,1,1,1,1,1,1,0,0,1,2,2608,Near_Center_East,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.6094379124341003,4.248495242049359,5.056245805348308,0.6931471805599453,1.0438040521731147,1.3862943611198906,1.3862943611198906,3.1780538303479458
within_hour,1,50.07594,14.40658,Entire rental unit,Entire_home/apt,3,30,1,15,16,4.79,4.93,4.85,0,7.106606137727303,25,1,1,1,1,1,1,1,1,0,0,1,2,3002,Near_Center_West_South,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,7.512071245835466,5.0238805208462765,0.6931471805599453,1.0260415958332743,1.6094379124341003,0.6931471805599453,0.0
within_hour,1,50.0825,14.40498,Entire rental unit,Entire_home/apt,1,1124,1,0,328,4.83,4.92,4.79,1,7.470793774195062,39,1,1,1,1,1,1,1,0,0,1,1,2,3367,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,1.9459101490553132,5.883322388488279,0.6931471805599453,1.6845453849209058,1.3862943611198906,4.406719247264253,3.9889840465642745
within_hour,1,50.08958,14.44529,Entire rental unit,Entire_home/apt,2,122,1,11,83,4.92,4.75,4.83,0,7.644919344958857,52,1,1,1,1,1,1,1,1,0,0,1,2,3881,Near_Center_East,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.3862943611198906,3.1780538303479458,5.537334267018537,1.3862943611198906,1.4973884086254776,2.1972245773362196,0.6931471805599453,3.7612001156935624
within_hour,1,50.03579,14.3869,Entire rental unit,Entire_home/apt,3,30,1,20,125,4.63,4.71,4.69,1,7.474204806496124,27,1,1,1,1,1,1,1,1,0,0,1,1,2506,Near_Center_West_South,1,0.0,0.9162907318741551,0.0,0.6931471805599453,0.6931471805599453,3.4657359027997265,5.225746673713202,0.6931471805599453,1.172482137234565,1.6094379124341003,0.6931471805599453,3.7376696182833684
within_hour,1,50.08368,14.42061,Entire rental unit,Entire_home/apt,2,1124,1,1,131,4.85,4.97,4.86,1,7.507690077819904,45,1,1,1,1,1,1,1,1,0,0,1,3,3591,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.799092654460526,1.0986122886681098,1.599387576580599,1.6094379124341003,2.9444389791664403,3.5553480614894135
Unknown,1,50.07992,14.5003,Entire condo,Entire_home/apt,2,1125,1,0,0,5.0,5.0,5.0,1,8.106514516255185,25,1,1,1,1,1,1,1,1,0,0,1,2,3951,Near_Center_East,1,0.0,1.0986122886681098,0.0,0.6931471805599453,2.302585092994046,7.80954132465341,0.6931471805599453,1.3862943611198906,0.009950330853168083,1.6094379124341003,0.6931471805599453,0.0
within_hours,1,50.08523,14.43278,Entire rental unit,Entire_home/apt,4,1125,1,17,19,4.81,4.89,4.75,1,7.685243607975833,14,1,1,0,1,1,1,1,0,0,1,0,3,3736,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,4.30406509320417,4.1588830833596715,0.6931471805599453,0.8754687373538999,1.6094379124341003,0.6931471805599453,2.0794415416798357
within_hour,1,50.07624,14.41666,Entire rental unit,Entire_home/apt,2,1125,1,4,172,4.47,4.87,4.52,1,7.387090235656757,25,1,1,0,1,0,1,1,1,0,1,1,2,3173,New_Town_Vinohrady,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,3.1354942159291497,5.4680601411351315,1.0986122886681098,1.3428648031925547,1.6094379124341003,3.5553480614894135,3.5553480614894135
within_hour,1,50.07548,14.42352,Entire rental unit,Entire_home/apt,1,365,1,17,319,4.73,4.85,4.71,1,7.1693500166706,23,1,1,0,1,1,1,1,1,0,0,0,2,3090,New_Town_Vinohrady,1,0.0,0.6931471805599453,0.0,0.688134638736401,1.0986122886681098,2.772588722239781,6.161207321695077,0.6931471805599453,1.900613874140137,1.3862943611198906,1.0986122886681098,4.30406509320417
within_hour,1,50.07693,14.43056,Entire rental unit,Entire_home/apt,2,30,1,19,221,4.84,4.88,4.85,0,7.336285660021297,19,1,1,0,1,1,1,1,0,0,0,0,2,2973,New_Town_Vinohrady,1,0.0,0.6931471805599453,0.0,0.6830968447064438,1.0986122886681098,4.204692619390966,5.8944028342648505,0.0,1.6845453849209058,1.6094379124341003,1.3862943611198906,4.02535169073515
within_hour,1,50.08635,14.40477,Entire rental unit,Entire_home/apt,1,30,1,24,211,4.77,4.98,4.83,0,7.541683099882111,36,1,1,1,1,0,1,1,1,0,0,1,3,3869,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,4.356708826689592,5.214935757608986,0.6931471805599453,1.199964782928397,1.3862943611198906,0.6931471805599453,3.367295829986474
within_hour,1,50.09341,14.45454,Entire rental unit,Entire_home/apt,1,112,1,6,327,4.86,4.91,4.78,1,7.496097345175956,44,1,1,1,1,1,1,1,1,0,1,1,2,3367,Near_Center_East,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.8903717578961645,5.5134287461649825,0.6931471805599453,1.449269160281279,1.6094379124341003,4.406719247264253,3.7376696182833684
within_hour,1,50.08261,14.44283,Entire rental unit,Entire_home/apt,1,112,1,11,146,4.92,4.77,4.86,1,7.293697720601438,42,1,1,1,1,1,1,1,0,0,1,1,2,3367,Near_Center_East,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.3862943611198906,1.9459101490553132,5.676753802268282,0.6931471805599453,1.5602476682433286,1.9459101490553132,4.406719247264253,3.970291913552122
within_hour,1,50.09362,14.45481,Entire rental unit,Entire_home/apt,1,112,1,7,333,4.91,4.92,4.87,1,7.208600337960199,44,1,1,1,1,1,1,1,1,0,1,1,2,3367,Near_Center_East,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.5649493574615367,5.497168225293202,0.6931471805599453,1.4398351280479205,1.6094379124341003,4.406719247264253,3.7376696182833684
within_hour,1,50.09313,14.44704,Entire rental unit,Entire_home/apt,1,112,1,8,332,4.79,4.79,4.76,1,7.265429723253953,43,1,1,1,1,1,1,1,0,0,1,1,2,3367,Near_Center_East,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,2.6390573296152584,5.3981627015177525,0.6931471805599453,1.4279160358107101,1.9459101490553132,4.406719247264253,3.970291913552122
within_hour,1,50.06997,14.44876,Entire rental unit,Entire_home/apt,3,7,1,6,53,4.95,4.88,4.87,0,7.362010551259734,38,1,1,1,1,1,1,1,1,0,0,1,2,3456,Near_Center_East,1,0.0,0.9162907318741551,0.0,0.6830968447064438,0.6931471805599453,4.248495242049359,5.442417710521793,0.6931471805599453,1.33500106673234,1.0986122886681098,0.6931471805599453,3.713572066704308
within_hour,1,50.07755,14.42184,Entire rental unit,Entire_home/apt,1,365,1,17,308,4.7,4.82,4.75,1,7.149916836132109,23,1,1,0,1,1,1,1,1,0,0,0,2,3090,Old_Town_Center,1,0.0,0.6931471805599453,0.0,0.688134638736401,1.0986122886681098,2.70805020110221,5.940171252720432,0.6931471805599453,1.7209792871670078,1.3862943611198906,1.0986122886681098,4.143134726391533
